category,sub_category,aggregation_date,millions_of_dollar,pipeline_exc_datetime
Alcoholic beverages,Spirits,1985-09-01,8670.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1985-12-01,8421.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1985-11-01,8315.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1976-10-01,8151.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1976-12-01,8148.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1976-11-01,8077.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1989-12-01,8201.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1989-11-01,8173.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1989-09-01,8103.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1981-02-01,7988.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1981-01-01,7951.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1981-03-01,7869.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1983-12-01,7913.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1983-11-01,7842.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1983-09-01,7779.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1975-11-01,7770.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1975-10-01,7746.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1975-09-01,7741.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1973-12-01,8105.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1973-11-01,7824.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1973-10-01,7757.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1984-12-01,7634.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1984-01-01,7595.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1984-11-01,7572.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1988-12-01,7693.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1988-11-01,7579.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1988-08-01,7517.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1986-03-01,7308.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1986-06-01,7288.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1986-07-01,7253.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1982-01-01,7364.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1982-02-01,7327.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1982-04-01,7314.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1987-12-01,7200.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1987-10-01,7175.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1987-11-01,7172.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1971-06-01,7277.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1971-12-01,7240.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1971-09-01,7159.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1972-03-01,7323.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1972-04-01,7111.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1972-10-01,7093.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1974-11-01,7290.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1974-12-01,7240.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1974-09-01,7193.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1985-09-01,7353.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1985-12-01,7221.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1985-11-01,7129.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1983-12-01,6793.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1983-11-01,6751.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1983-09-01,6725.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,2021-01-01,79753.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1984-12-01,6720.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1984-11-01,6697.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1984-09-01,6690.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1973-12-01,6786.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1973-07-01,6641.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1973-06-01,6607.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1982-10-01,6579.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1982-12-01,6530.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1982-11-01,6506.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1970-11-01,6588.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1970-12-01,6527.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1970-08-01,6520.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1972-10-01,6496.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1972-11-01,6425.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1972-12-01,6354.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1969-11-01,5699.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1969-12-01,5698.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1969-10-01,5635.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1981-12-01,6043.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1981-11-01,5798.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1981-10-01,5744.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1971-12-01,5690.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1971-11-01,5509.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1971-10-01,5436.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1968-11-01,5211.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1968-10-01,5126.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1968-12-01,5054.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1970-08-01,4932.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1970-11-01,4918.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1970-09-01,4903.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1967-12-01,4734.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1967-09-01,4680.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1967-10-01,4651.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,2021-01-01,54832.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1969-08-01,4643.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1969-11-01,4612.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1969-07-01,4600.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1980-12-01,4966.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1980-11-01,4911.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1980-10-01,4791.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1966-12-01,4449.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1966-11-01,4387.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1966-09-01,4362.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1968-11-01,4359.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1968-10-01,4278.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1968-12-01,4231.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1964-12-01,4095.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1964-08-01,4082.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1964-10-01,4078.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1965-12-01,4076.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1965-11-01,4064.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1965-10-01,4056.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1962-08-01,4061.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1962-09-01,4041.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1962-05-01,4024.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1963-01-01,3912.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1963-02-01,3840.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1963-03-01,3826.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1961-12-01,3806.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1961-01-01,3769.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1961-11-01,3747.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1960-11-01,3787.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1960-07-01,3777.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1960-12-01,3720.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1979-12-01,4113.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1979-11-01,3993.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1979-09-01,3862.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1959-12-01,3593.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1959-10-01,3537.0,2024-08-13 09:31:54
Alcoholic beverages,Beer,1959-09-01,3523.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1967-12-01,3620.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1967-11-01,3518.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1967-09-01,3500.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1966-04-01,3514.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1966-12-01,3455.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1966-09-01,3454.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,2021-01-01,39325.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1965-12-01,3378.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1965-11-01,3372.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1965-10-01,3363.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1964-12-01,2967.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1964-11-01,2904.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1964-01-01,2894.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1978-12-01,3179.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1978-11-01,3147.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1978-10-01,3050.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1963-12-01,2948.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1963-11-01,2925.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1963-10-01,2916.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1959-06-01,2381.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1959-07-01,2371.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1959-09-01,2365.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1962-12-01,2466.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1962-11-01,2445.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1962-10-01,2391.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1977-11-01,2351.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1977-12-01,2343.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1977-10-01,2301.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1960-07-01,2307.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1960-04-01,2292.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1960-01-01,2289.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1961-12-01,2291.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1961-04-01,2282.0,2024-08-13 09:31:54
Alcoholic beverages,Spirits,1961-01-01,2272.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1974-09-01,2246.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1974-08-01,2245.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1974-11-01,2236.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1976-12-01,2168.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1976-10-01,2164.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1976-11-01,2147.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1975-01-01,2185.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1975-02-01,2155.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1975-03-01,2143.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1973-12-01,2007.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1973-11-01,1929.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1973-10-01,1906.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1972-10-01,1770.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1972-11-01,1754.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1972-12-01,1741.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1971-12-01,1641.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1971-11-01,1597.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1971-10-01,1581.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1970-12-01,1289.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1970-11-01,1286.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1970-09-01,1241.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1969-12-01,1028.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1969-11-01,1022.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1969-10-01,1005.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1968-11-01,929.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1968-10-01,913.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1968-12-01,901.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1967-12-01,814.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1967-03-01,804.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1967-02-01,803.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1966-04-01,806.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1966-12-01,794.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1966-09-01,793.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1965-10-01,774.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1965-11-01,773.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1965-12-01,773.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1964-12-01,766.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1964-08-01,760.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1964-10-01,760.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1963-12-01,730.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1963-11-01,721.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1963-08-01,718.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1962-11-01,701.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1962-12-01,696.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1962-09-01,695.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1961-12-01,633.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1961-11-01,620.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1961-10-01,610.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1960-11-01,575.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1960-12-01,569.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1960-07-01,566.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1959-12-01,557.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1959-09-01,552.0,2024-08-13 09:31:54
Alcoholic beverages,Wine,1959-10-01,552.0,2024-08-13 09:31:54
