category,sub_category,aggregation_date,millions_of_dollar,pipeline_exc_datetime
Meats and poultry,Pork,1987-04-01,14712.0,2024-08-13 09:31:54
Meats and poultry,Pork,1987-02-01,14706.0,2024-08-13 09:31:54
Meats and poultry,Pork,1987-03-01,14660.0,2024-08-13 09:31:54
Meats and poultry,Pork,1985-12-01,14756.0,2024-08-13 09:31:54
Meats and poultry,Pork,1985-11-01,14660.0,2024-08-13 09:31:54
Meats and poultry,Pork,1985-09-01,14508.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1995-12-01,14417.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1995-11-01,14231.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1995-10-01,14194.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1988-12-01,15096.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1988-11-01,15063.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1988-10-01,14861.0,2024-08-13 09:31:54
Meats and poultry,Pork,1983-07-01,14386.0,2024-08-13 09:31:54
Meats and poultry,Pork,1983-06-01,14303.0,2024-08-13 09:31:54
Meats and poultry,Pork,1983-08-01,14294.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1994-12-01,14030.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1994-11-01,13984.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1994-10-01,13970.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1969-12-01,14334.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1969-11-01,14268.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1969-10-01,14252.0,2024-08-13 09:31:54
Meats and poultry,Pork,1984-01-01,13969.0,2024-08-13 09:31:54
Meats and poultry,Pork,1984-02-01,13842.0,2024-08-13 09:31:54
Meats and poultry,Pork,1984-03-01,13813.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1993-12-01,13445.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1993-11-01,13377.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1993-10-01,13306.0,2024-08-13 09:31:54
Meats and poultry,Pork,1982-12-01,13757.0,2024-08-13 09:31:54
Meats and poultry,Pork,1982-10-01,13560.0,2024-08-13 09:31:54
Meats and poultry,Pork,1982-11-01,13471.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1992-10-01,13082.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1992-11-01,13036.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1992-12-01,13029.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1987-12-01,12612.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1987-11-01,12406.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1987-10-01,12313.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1991-11-01,12437.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1991-09-01,12357.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1991-10-01,12356.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1986-10-01,12497.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1986-11-01,12458.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1986-12-01,12413.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1968-11-01,12902.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1968-12-01,12818.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1968-10-01,12508.0,2024-08-13 09:31:54
Meats and poultry,Pork,1981-12-01,12274.0,2024-08-13 09:31:54
Meats and poultry,Pork,1981-11-01,12063.0,2024-08-13 09:31:54
Meats and poultry,Pork,1981-10-01,12008.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1984-09-01,11653.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1984-11-01,11583.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1984-08-01,11568.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1990-11-01,11709.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1990-09-01,11665.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1990-12-01,11639.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1985-12-01,11479.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1985-01-01,11402.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1985-11-01,11294.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1966-07-01,10941.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1966-09-01,10865.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1966-08-01,10824.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1967-12-01,10929.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1967-01-01,10676.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1967-11-01,10599.0,2024-08-13 09:31:54
Meats and poultry,Pork,1980-12-01,10944.0,2024-08-13 09:31:54
Meats and poultry,Pork,1980-11-01,10815.0,2024-08-13 09:31:54
Meats and poultry,Pork,1980-10-01,10738.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1983-12-01,10466.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1983-11-01,10415.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1983-10-01,10295.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1982-12-01,10240.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1982-10-01,10239.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1982-07-01,10228.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1989-12-01,10717.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1989-11-01,10532.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1989-10-01,10403.0,2024-08-13 09:31:54
Meats and poultry,Pork,1979-11-01,10216.0,2024-08-13 09:31:54
Meats and poultry,Pork,1979-12-01,10175.0,2024-08-13 09:31:54
Meats and poultry,Pork,1979-06-01,10055.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1981-12-01,10031.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1981-10-01,9969.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1981-11-01,9937.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1965-12-01,10323.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1965-10-01,10189.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1965-11-01,10049.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1988-12-01,9482.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1988-11-01,9481.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1988-10-01,9377.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1980-12-01,9295.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1980-11-01,9189.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1980-10-01,9120.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1964-12-01,9235.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1964-10-01,8928.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1964-09-01,8893.0,2024-08-13 09:31:54
Meats and poultry,Pork,1978-12-01,9326.0,2024-08-13 09:31:54
Meats and poultry,Pork,1978-11-01,9187.0,2024-08-13 09:31:54
Meats and poultry,Pork,1978-09-01,8999.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1987-08-01,8193.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1987-09-01,8154.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1987-06-01,8149.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1985-12-01,8175.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1985-11-01,8162.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1985-09-01,8152.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1963-11-01,8143.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1963-12-01,8125.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1963-08-01,8095.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1979-12-01,8305.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1979-11-01,8299.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1979-10-01,8107.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1986-01-01,8131.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1986-02-01,8010.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1986-03-01,7966.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1962-09-01,8024.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1962-10-01,7935.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1962-11-01,7926.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1980-08-01,7868.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1980-10-01,7830.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1980-09-01,7821.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1982-10-01,7884.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1982-12-01,7876.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1982-07-01,7860.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1983-07-01,7830.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1983-06-01,7811.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1983-04-01,7810.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1984-11-01,7688.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1984-09-01,7663.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1984-12-01,7658.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1981-01-01,7798.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1981-02-01,7737.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1981-04-01,7698.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1961-12-01,7647.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1961-09-01,7584.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1961-10-01,7549.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1959-12-01,7490.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1959-06-01,7466.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1959-01-01,7462.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1979-11-01,7580.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1979-06-01,7546.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1979-12-01,7544.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1960-04-01,7509.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1960-11-01,7479.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,1960-03-01,7422.0,2024-08-13 09:31:54
Meats and poultry,Pork,1977-11-01,7545.0,2024-08-13 09:31:54
Meats and poultry,Pork,1977-12-01,7405.0,2024-08-13 09:31:54
Meats and poultry,Pork,1977-10-01,7336.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1978-12-01,7146.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1978-11-01,7076.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1978-09-01,7038.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1978-12-01,7353.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1978-11-01,7233.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1978-09-01,7080.0,2024-08-13 09:31:54
Meats and poultry,Pork,1976-12-01,6751.0,2024-08-13 09:31:54
Meats and poultry,Pork,1976-01-01,6673.0,2024-08-13 09:31:54
Meats and poultry,Pork,1976-10-01,6666.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1977-11-01,6713.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1977-05-01,6583.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1977-12-01,6578.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1976-12-01,6487.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1976-10-01,6481.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1976-08-01,6445.0,2024-08-13 09:31:54
Meats and poultry,Pork,1975-11-01,6587.0,2024-08-13 09:31:54
Meats and poultry,Pork,1975-09-01,6578.0,2024-08-13 09:31:54
Meats and poultry,Pork,1975-08-01,6575.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1977-11-01,6168.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1977-12-01,6053.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1977-10-01,6000.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1975-12-01,6083.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1975-11-01,6069.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1975-10-01,6007.0,2024-08-13 09:31:54
Meats and poultry,Pork,1974-11-01,5736.0,2024-08-13 09:31:54
Meats and poultry,Pork,1974-01-01,5716.0,2024-08-13 09:31:54
Meats and poultry,Pork,1974-02-01,5701.0,2024-08-13 09:31:54
Meats and poultry,Pork,1973-07-01,5831.0,2024-08-13 09:31:54
Meats and poultry,Pork,1973-09-01,5750.0,2024-08-13 09:31:54
Meats and poultry,Pork,1973-12-01,5721.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1976-12-01,5583.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1976-10-01,5516.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1976-11-01,5485.0,2024-08-13 09:31:54
Meats and poultry,Poultry,2021-01-01,65033.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1975-11-01,5296.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1975-12-01,5292.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1975-09-01,5259.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1974-11-01,5227.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1974-12-01,5180.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1974-10-01,5124.0,2024-08-13 09:31:54
Meats and poultry,Pork,1972-12-01,5141.0,2024-08-13 09:31:54
Meats and poultry,Pork,1972-11-01,5100.0,2024-08-13 09:31:54
Meats and poultry,Pork,1972-10-01,5067.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1973-07-01,5039.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1973-09-01,5003.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1973-08-01,4966.0,2024-08-13 09:31:54
Meats and poultry,Pork,1970-06-01,4795.0,2024-08-13 09:31:54
Meats and poultry,Pork,1970-09-01,4794.0,2024-08-13 09:31:54
Meats and poultry,Pork,1970-05-01,4778.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1974-01-01,4896.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1974-02-01,4840.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1974-03-01,4717.0,2024-08-13 09:31:54
Meats and poultry,Beef and veal,2021-01-01,54944.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1973-12-01,4777.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1973-11-01,4721.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1973-07-01,4697.0,2024-08-13 09:31:54
Meats and poultry,Pork,1971-01-01,4574.0,2024-08-13 09:31:54
Meats and poultry,Pork,1971-02-01,4496.0,2024-08-13 09:31:54
Meats and poultry,Pork,1971-04-01,4407.0,2024-08-13 09:31:54
Meats and poultry,Pork,1969-12-01,4520.0,2024-08-13 09:31:54
Meats and poultry,Pork,1969-11-01,4478.0,2024-08-13 09:31:54
Meats and poultry,Pork,1969-10-01,4444.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1972-12-01,4139.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1972-11-01,4106.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1972-10-01,4084.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1970-12-01,3864.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1970-09-01,3853.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1970-06-01,3851.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1970-09-01,3921.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1970-12-01,3872.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1970-08-01,3865.0,2024-08-13 09:31:54
Meats and poultry,Pork,1967-04-01,3731.0,2024-08-13 09:31:54
Meats and poultry,Pork,1967-06-01,3727.0,2024-08-13 09:31:54
Meats and poultry,Pork,1967-03-01,3719.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1971-01-01,3747.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1971-02-01,3720.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1971-04-01,3703.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1972-12-01,4069.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1972-11-01,3985.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1972-10-01,3911.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1969-12-01,3729.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1969-11-01,3714.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1969-10-01,3712.0,2024-08-13 09:31:54
Meats and poultry,Pork,1966-11-01,3642.0,2024-08-13 09:31:54
Meats and poultry,Pork,1966-12-01,3632.0,2024-08-13 09:31:54
Meats and poultry,Pork,1966-09-01,3620.0,2024-08-13 09:31:54
Meats and poultry,Pork,1968-11-01,3659.0,2024-08-13 09:31:54
Meats and poultry,Pork,1968-12-01,3657.0,2024-08-13 09:31:54
Meats and poultry,Pork,1968-01-01,3573.0,2024-08-13 09:31:54
Meats and poultry,Pork,2021-01-01,40087.0,2024-08-13 09:31:54
Meats and poultry,Other meats,2021-01-01,40027.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1971-01-01,3685.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1971-02-01,3581.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1971-03-01,3466.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1968-11-01,3433.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1968-12-01,3397.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1968-08-01,3359.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1967-12-01,3263.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1967-09-01,3207.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1967-11-01,3197.0,2024-08-13 09:31:54
Meats and poultry,Pork,1965-12-01,3326.0,2024-08-13 09:31:54
Meats and poultry,Pork,1965-10-01,3268.0,2024-08-13 09:31:54
Meats and poultry,Pork,1965-11-01,3230.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1966-11-01,3101.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1966-12-01,3094.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1966-07-01,3090.0,2024-08-13 09:31:54
Meats and poultry,Pork,1964-12-01,3056.0,2024-08-13 09:31:54
Meats and poultry,Pork,1964-08-01,3006.0,2024-08-13 09:31:54
Meats and poultry,Pork,1964-07-01,2999.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1969-12-01,3174.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1969-11-01,3092.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1969-10-01,3027.0,2024-08-13 09:31:54
Meats and poultry,Pork,1963-08-01,2886.0,2024-08-13 09:31:54
Meats and poultry,Pork,1963-11-01,2877.0,2024-08-13 09:31:54
Meats and poultry,Pork,1963-07-01,2865.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1965-12-01,2972.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1965-10-01,2945.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1965-11-01,2900.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1966-07-01,2807.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1966-09-01,2794.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1966-08-01,2781.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1968-11-01,2823.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1968-12-01,2782.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1968-08-01,2781.0,2024-08-13 09:31:54
Meats and poultry,Pork,1962-09-01,2784.0,2024-08-13 09:31:54
Meats and poultry,Pork,1962-11-01,2763.0,2024-08-13 09:31:54
Meats and poultry,Pork,1962-10-01,2759.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1967-01-01,2744.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1967-02-01,2717.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1967-03-01,2701.0,2024-08-13 09:31:54
Meats and poultry,Pork,1961-12-01,2642.0,2024-08-13 09:31:54
Meats and poultry,Pork,1961-09-01,2619.0,2024-08-13 09:31:54
Meats and poultry,Pork,1961-10-01,2607.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1964-12-01,2679.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1964-08-01,2610.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1964-07-01,2602.0,2024-08-13 09:31:54
Meats and poultry,Pork,1959-12-01,2606.0,2024-08-13 09:31:54
Meats and poultry,Pork,1959-01-01,2598.0,2024-08-13 09:31:54
Meats and poultry,Pork,1959-06-01,2598.0,2024-08-13 09:31:54
Meats and poultry,Pork,1960-04-01,2611.0,2024-08-13 09:31:54
Meats and poultry,Pork,1960-11-01,2593.0,2024-08-13 09:31:54
Meats and poultry,Pork,1960-03-01,2581.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1963-08-01,2551.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1963-11-01,2546.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1963-07-01,2528.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1965-12-01,2568.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1965-10-01,2522.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1965-11-01,2493.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1961-09-01,2373.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1961-04-01,2370.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1961-08-01,2368.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1962-09-01,2372.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1962-11-01,2359.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1962-12-01,2359.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1964-12-01,2361.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1964-08-01,2302.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1964-10-01,2300.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1960-11-01,2326.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1960-12-01,2287.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1960-10-01,2273.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1959-12-01,2208.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1959-10-01,2174.0,2024-08-13 09:31:54
Meats and poultry,Other meats,1959-09-01,2166.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1963-11-01,2101.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1963-12-01,2099.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1963-08-01,2080.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1962-09-01,2009.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1962-11-01,1996.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1962-10-01,1992.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1961-01-01,1888.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1961-02-01,1886.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1961-12-01,1885.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1960-11-01,1914.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1960-07-01,1879.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1960-10-01,1875.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1959-12-01,1769.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1959-10-01,1728.0,2024-08-13 09:31:54
Meats and poultry,Poultry,1959-11-01,1723.0,2024-08-13 09:31:54
